Classification,Year,Period,Period Desc.,Aggregate Level,Is Leaf Code,Trade Flow Code,Trade Flow,Reporter Code,Reporter,Reporter ISO,Partner Code,Partner,Partner ISO,Commodity Code,Commodity,Qty Unit Code,Qty Unit,Qty,Netweight (kg),Trade Value (US$),Flag,
H5,2019,2019,2019,6,1,2,Export,528,Netherlands,NLD,112,Belarus,BLR,390720,"Polyethers; in primary forms, excluding polyacetals",8,Weight in kilograms,149771,149771,308750,0,
H5,2019,2019,2019,6,1,2,Export,528,Netherlands,NLD,120,Cameroon,CMR,390720,"Polyethers; in primary forms, excluding polyacetals",8,Weight in kilograms,1099090,1099090,1591791,0,
H5,2019,2019,2019,6,1,1,Import,528,Netherlands,NLD,124,Canada,CAN,390720,"Polyethers; in primary forms, excluding polyacetals",8,Weight in kilograms,23391,23391,34448,0,
H5,2019,2019,2019,6,1,2,Export,528,Netherlands,NLD,124,Canada,CAN,390720,"Polyethers; in primary forms, excluding polyacetals",8,Weight in kilograms,289,289,1674,0,
H5,2019,2019,2019,6,1,2,Export,528,Netherlands,NLD,144,Sri Lanka,LKA,390720,"Polyethers; in primary forms, excluding polyacetals",8,Weight in kilograms,5,5,11,0,
H5,2019,2019,2019,6,1,2,Export,528,Netherlands,NLD,148,Chad,TCD,390720,"Polyethers; in primary forms, excluding polyacetals",8,Weight in kilograms,18089,18089,42126,0,
H5,2019,2019,2019,6,1,2,Export,528,Netherlands,NLD,152,Chile,CHL,390720,"Polyethers; in primary forms, excluding polyacetals",8,Weight in kilograms,65494,65494,76209,0,
H5,2019,2019,2019,6,1,1,Import,528,Netherlands,NLD,156,China,CHN,390720,"Polyethers; in primary forms, excluding polyacetals",8,Weight in kilograms,5521909,5521909,9755471,0,
H5,2019,2019,2019,6,1,2,Export,528,Netherlands,NLD,156,China,CHN,390720,"Polyethers; in primary forms, excluding polyacetals",8,Weight in kilograms,9044914,9044914,20535846,0,
H5,2019,2019,2019,6,1,2,Export,528,Netherlands,NLD,170,Colombia,COL,390720,"Polyethers; in primary forms, excluding polyacetals",8,Weight in kilograms,124206,124206,299275,0,
H5,2019,2019,2019,6,1,2,Export,528,Netherlands,NLD,174,Comoros,COM,390720,"Polyethers; in primary forms, excluding polyacetals",8,Weight in kilograms,16800,16800,25793,0,
H5,2019,2019,2019,6,1,2,Export,528,Netherlands,NLD,178,Congo,COG,390720,"Polyethers; in primary forms, excluding polyacetals",8,Weight in kilograms,812792,812792,1151030,0,
H5,2019,2019,2019,6,1,2,Export,528,Netherlands,NLD,180,Dem. Rep. of the Congo,COD,390720,"Polyethers; in primary forms, excluding polyacetals",8,Weight in kilograms,619581,619581,892191,0,
H5,2019,2019,2019,6,1,1,Import,528,Netherlands,NLD,191,Croatia,HRV,390720,"Polyethers; in primary forms, excluding polyacetals",8,Weight in kilograms,2636,2636,7337,0,
H5,2019,2019,2019,6,1,2,Export,528,Netherlands,NLD,191,Croatia,HRV,390720,"Polyethers; in primary forms, excluding polyacetals",8,Weight in kilograms,11718,11718,39502,0,
H5,2019,2019,2019,6,1,1,Import,528,Netherlands,NLD,196,Cyprus,CYP,390720,"Polyethers; in primary forms, excluding polyacetals",8,Weight in kilograms,275,275,520,0,
H5,2019,2019,2019,6,1,2,Export,528,Netherlands,NLD,196,Cyprus,CYP,390720,"Polyethers; in primary forms, excluding polyacetals",8,Weight in kilograms,113117,113117,347657,0,
H5,2019,2019,2019,6,1,1,Import,528,Netherlands,NLD,203,Czechia,CZE,390720,"Polyethers; in primary forms, excluding polyacetals",8,Weight in kilograms,73758,73758,140939,6,
H5,2019,2019,2019,6,1,2,Export,528,Netherlands,NLD,203,Czechia,CZE,390720,"Polyethers; in primary forms, excluding polyacetals",8,Weight in kilograms,4675788,4675788,9161226,0,
H5,2019,2019,2019,6,1,2,Export,528,Netherlands,NLD,204,Benin,BEN,390720,"Polyethers; in primary forms, excluding polyacetals",8,Weight in kilograms,47880,47880,77643,0,
H5,2019,2019,2019,6,1,1,Import,528,Netherlands,NLD,208,Denmark,DNK,390720,"Polyethers; in primary forms, excluding polyacetals",8,Weight in kilograms,98503,98503,296110,6,
H5,2019,2019,2019,6,1,2,Export,528,Netherlands,NLD,208,Denmark,DNK,390720,"Polyethers; in primary forms, excluding polyacetals",8,Weight in kilograms,3797012,3797012,7962079,0,
H5,2019,2019,2019,6,1,2,Export,528,Netherlands,NLD,218,Ecuador,ECU,390720,"Polyethers; in primary forms, excluding polyacetals",8,Weight in kilograms,379910,379910,560041,0,
H5,2019,2019,2019,6,1,2,Export,528,Netherlands,NLD,226,Equatorial Guinea,GNQ,390720,"Polyethers; in primary forms, excluding polyacetals",8,Weight in kilograms,4864,4864,49003,0,
H5,2019,2019,2019,6,1,2,Export,528,Netherlands,NLD,231,Ethiopia,ETH,390720,"Polyethers; in primary forms, excluding polyacetals",8,Weight in kilograms,3565490,3565490,5957703,0,
H5,2019,2019,2019,6,1,1,Import,528,Netherlands,NLD,233,Estonia,EST,390720,"Polyethers; in primary forms, excluding polyacetals",8,Weight in kilograms,70059,70059,84552,0,
H5,2019,2019,2019,6,1,2,Export,528,Netherlands,NLD,233,Estonia,EST,390720,"Polyethers; in primary forms, excluding polyacetals",8,Weight in kilograms,3678755,3678755,6934465,0,
H5,2019,2019,2019,6,1,2,Export,528,Netherlands,NLD,234,Faeroe Isds,FRO,390720,"Polyethers; in primary forms, excluding polyacetals",8,Weight in kilograms,6084,6084,53391,0,
H5,2019,2019,2019,6,1,1,Import,528,Netherlands,NLD,246,Finland,FIN,390720,"Polyethers; in primary forms, excluding polyacetals",8,Weight in kilograms,110352,110352,250193,0,
H5,2019,2019,2019,6,1,2,Export,528,Netherlands,NLD,246,Finland,FIN,390720,"Polyethers; in primary forms, excluding polyacetals",8,Weight in kilograms,5176251,5176251,9587267,0,
H5,2019,2019,2019,6,1,1,Import,528,Netherlands,NLD,251,France,FRA,390720,"Polyethers; in primary forms, excluding polyacetals",8,Weight in kilograms,4417534,4417534,8708654,0,
H5,2019,2019,2019,6,1,2,Export,528,Netherlands,NLD,251,France,FRA,390720,"Polyethers; in primary forms, excluding polyacetals",8,Weight in kilograms,38632832,38632832,73384215,0,
H5,2019,2019,2019,6,1,2,Export,528,Netherlands,NLD,262,Djibouti,DJI,390720,"Polyethers; in primary forms, excluding polyacetals",8,Weight in kilograms,386400,386400,644722,0,
H5,2019,2019,2019,6,1,2,Export,528,Netherlands,NLD,266,Gabon,GAB,390720,"Polyethers; in primary forms, excluding polyacetals",8,Weight in kilograms,116392,116392,201968,0,
H5,2019,2019,2019,6,1,2,Export,528,Netherlands,NLD,270,Gambia,GMB,390720,"Polyethers; in primary forms, excluding polyacetals",8,Weight in kilograms,252700,252700,413334,0,
H5,2019,2019,2019,6,1,2,Export,528,Netherlands,NLD,275,State of Palestine,PSE,390720,"Polyethers; in primary forms, excluding polyacetals",8,Weight in kilograms,1611970,1611970,2351227,0,
H5,2019,2019,2019,6,1,1,Import,528,Netherlands,NLD,276,Germany,DEU,390720,"Polyethers; in primary forms, excluding polyacetals",8,Weight in kilograms,36710721,36710721,73090718,0,
H5,2019,2019,2019,6,1,2,Export,528,Netherlands,NLD,276,Germany,DEU,390720,"Polyethers; in primary forms, excluding polyacetals",8,Weight in kilograms,175976212,175976212,312670195,0,
H5,2019,2019,2019,6,1,2,Export,528,Netherlands,NLD,288,Ghana,GHA,390720,"Polyethers; in primary forms, excluding polyacetals",8,Weight in kilograms,4240900,4240900,6811035,0,
H5,2019,2019,2019,6,1,1,Import,528,Netherlands,NLD,300,Greece,GRC,390720,"Polyethers; in primary forms, excluding polyacetals",8,Weight in kilograms,3967,3967,7347,0,
H5,2019,2019,2019,6,1,2,Export,528,Netherlands,NLD,300,Greece,GRC,390720,"Polyethers; in primary forms, excluding polyacetals",8,Weight in kilograms,4817006,4817006,8333857,0,
H5,2019,2019,2019,6,1,2,Export,528,Netherlands,NLD,320,Guatemala,GTM,390720,"Polyethers; in primary forms, excluding polyacetals",8,Weight in kilograms,4180,4180,12601,0,
H5,2019,2019,2019,6,1,2,Export,528,Netherlands,NLD,324,Guinea,GIN,390720,"Polyethers; in primary forms, excluding polyacetals",8,Weight in kilograms,512104,512104,879038,0,
H5,2019,2019,2019,6,1,1,Import,528,Netherlands,NLD,344,"China, Hong Kong SAR",HKG,390720,"Polyethers; in primary forms, excluding polyacetals",8,Weight in kilograms,67,67,522,0,
H5,2019,2019,2019,6,1,2,Export,528,Netherlands,NLD,344,"China, Hong Kong SAR",HKG,390720,"Polyethers; in primary forms, excluding polyacetals",8,Weight in kilograms,368364,368364,794193,0,
H5,2019,2019,2019,6,1,1,Import,528,Netherlands,NLD,348,Hungary,HUN,390720,"Polyethers; in primary forms, excluding polyacetals",8,Weight in kilograms,35247,35247,83281,0,
H5,2019,2019,2019,6,1,2,Export,528,Netherlands,NLD,348,Hungary,HUN,390720,"Polyethers; in primary forms, excluding polyacetals",8,Weight in kilograms,15664927,15664927,26737942,0,
H5,2019,2019,2019,6,1,2,Export,528,Netherlands,NLD,352,Iceland,ISL,390720,"Polyethers; in primary forms, excluding polyacetals",8,Weight in kilograms,35960,35960,92540,0,
H5,2019,2019,2019,6,1,2,Export,528,Netherlands,NLD,360,Indonesia,IDN,390720,"Polyethers; in primary forms, excluding polyacetals",8,Weight in kilograms,170840,170840,426084,0,
H5,2019,2019,2019,6,1,2,Export,528,Netherlands,NLD,364,Iran,IRN,390720,"Polyethers; in primary forms, excluding polyacetals",8,Weight in kilograms,15119,15119,62801,0,
H5,2019,2019,2019,6,1,2,Export,528,Netherlands,NLD,368,Iraq,IRQ,390720,"Polyethers; in primary forms, excluding polyacetals",8,Weight in kilograms,2380610,2380610,3770555,0,
H5,2019,2019,2019,6,1,1,Import,528,Netherlands,NLD,372,Ireland,IRL,390720,"Polyethers; in primary forms, excluding polyacetals",8,Weight in kilograms,15350,15350,27351,0,
H5,2019,2019,2019,6,1,2,Export,528,Netherlands,NLD,372,Ireland,IRL,390720,"Polyethers; in primary forms, excluding polyacetals",8,Weight in kilograms,1414185,1414185,2786852,0,
H5,2019,2019,2019,6,1,1,Import,528,Netherlands,NLD,376,Israel,ISR,390720,"Polyethers; in primary forms, excluding polyacetals",8,Weight in kilograms,1000,1000,8575,0,
H5,2019,2019,2019,6,1,2,Export,528,Netherlands,NLD,376,Israel,ISR,390720,"Polyethers; in primary forms, excluding polyacetals",8,Weight in kilograms,5421916,5421916,8261300,0,
H5,2019,2019,2019,6,1,1,Import,528,Netherlands,NLD,381,Italy,ITA,390720,"Polyethers; in primary forms, excluding polyacetals",8,Weight in kilograms,3824282,3824282,5545892,0,
H5,2019,2019,2019,6,1,2,Export,528,Netherlands,NLD,381,Italy,ITA,390720,"Polyethers; in primary forms, excluding polyacetals",8,Weight in kilograms,96927962,96927962,163758169,0,
H5,2019,2019,2019,6,1,2,Export,528,Netherlands,NLD,384,Côte d'Ivoire,CIV,390720,"Polyethers; in primary forms, excluding polyacetals",8,Weight in kilograms,309600,309600,503193,0,
H5,2019,2019,2019,6,1,1,Import,528,Netherlands,NLD,392,Japan,JPN,390720,"Polyethers; in primary forms, excluding polyacetals",8,Weight in kilograms,1413489,1413489,6446398,0,
H5,2019,2019,2019,6,1,2,Export,528,Netherlands,NLD,392,Japan,JPN,390720,"Polyethers; in primary forms, excluding polyacetals",8,Weight in kilograms,1757829,1757829,4975219,0,
H5,2019,2019,2019,6,1,2,Export,528,Netherlands,NLD,398,Kazakhstan,KAZ,390720,"Polyethers; in primary forms, excluding polyacetals",8,Weight in kilograms,421858,421858,847548,0,
H5,2019,2019,2019,6,1,2,Export,528,Netherlands,NLD,400,Jordan,JOR,390720,"Polyethers; in primary forms, excluding polyacetals",8,Weight in kilograms,3102160,3102160,4373791,0,
H5,2019,2019,2019,6,1,2,Export,528,Netherlands,NLD,404,Kenya,KEN,390720,"Polyethers; in primary forms, excluding polyacetals",8,Weight in kilograms,4731136,4731136,6490802,0,
H5,2019,2019,2019,6,1,1,Import,528,Netherlands,NLD,410,Rep. of Korea,KOR,390720,"Polyethers; in primary forms, excluding polyacetals",8,Weight in kilograms,2595901,2595901,6382295,0,
H5,2019,2019,2019,6,1,2,Export,528,Netherlands,NLD,410,Rep. of Korea,KOR,390720,"Polyethers; in primary forms, excluding polyacetals",8,Weight in kilograms,370240,370240,1779823,0,
H5,2019,2019,2019,6,1,2,Export,528,Netherlands,NLD,414,Kuwait,KWT,390720,"Polyethers; in primary forms, excluding polyacetals",8,Weight in kilograms,411670,411670,688444,0,
H5,2019,2019,2019,6,1,2,Export,528,Netherlands,NLD,422,Lebanon,LBN,390720,"Polyethers; in primary forms, excluding polyacetals",8,Weight in kilograms,1189843,1189843,1884089,0,
H5,2019,2019,2019,6,1,1,Import,528,Netherlands,NLD,428,Latvia,LVA,390720,"Polyethers; in primary forms, excluding polyacetals",8,Weight in kilograms,2592,2592,4809,0,
H5,2019,2019,2019,6,1,2,Export,528,Netherlands,NLD,428,Latvia,LVA,390720,"Polyethers; in primary forms, excluding polyacetals",8,Weight in kilograms,2719322,2719322,4173433,0,
H5,2019,2019,2019,6,1,2,Export,528,Netherlands,NLD,430,Liberia,LBR,390720,"Polyethers; in primary forms, excluding polyacetals",8,Weight in kilograms,387720,387720,604065,0,
H5,2019,2019,2019,6,1,2,Export,528,Netherlands,NLD,434,Libya,LBY,390720,"Polyethers; in primary forms, excluding polyacetals",8,Weight in kilograms,997324,997324,1550050,0,
H5,2019,2019,2019,6,1,1,Import,528,Netherlands,NLD,440,Lithuania,LTU,390720,"Polyethers; in primary forms, excluding polyacetals",8,Weight in kilograms,5202,5202,11188,0,
H5,2019,2019,2019,6,1,2,Export,528,Netherlands,NLD,440,Lithuania,LTU,390720,"Polyethers; in primary forms, excluding polyacetals",8,Weight in kilograms,4813441,4813441,7384673,0,
H5,2019,2019,2019,6,1,1,Import,528,Netherlands,NLD,442,Luxembourg,LUX,390720,"Polyethers; in primary forms, excluding polyacetals",8,Weight in kilograms,26753,26753,133403,0,
H5,2019,2019,2019,6,1,2,Export,528,Netherlands,NLD,442,Luxembourg,LUX,390720,"Polyethers; in primary forms, excluding polyacetals",8,Weight in kilograms,1460798,1460798,4344923,0,
